code,name,price,change,jinge,jingzhanbi
300348,长亮科技,15.38,1.52,592,1.86
600936,广西广电,6.78,0.89,591,2.54
000572,海马汽车,4.72,5.83,591,0.88
002695,煌上煌,17.39,1.58,587,0.79
300066,三川智慧,4.73,3.50,585,3.00
300441,鲍斯股份,-,-,583,2.48
600397,安源煤业,4.03,3.60,580,2.66
603039,泛微网络,70.99,11.97,577,2.11
000659,*ST中富,4.68,8.08,567,0.82
000005,世纪星源,4.37,5.81,565,2.94
600988,赤峰黄金,6.34,7.09,563,0.18
000545,金浦钛业,5.24,6.07,561,0.95
600551,时代出版,12.28,5.14,559,2.07
603866,桃李面包,41.30,5.30,557,2.52
601005,*ST重钢,2.61,-,555,48.51
002062,宏润建设,5.50,5.16,549,4.14
600599,熊猫金控,21.01,-0.61,547,2.39
000020,深华发A,14.92,1.57,545,2.41
600423,*ST柳化,5.29,6.44,545,1.84
002087,新野纺织,5.98,-0.66,540,0.76
603009,北特科技,-,-,538,1.50
000685,中山公用,10.47,2.05,538,1.22
002875,安奈儿,26.89,2.52,537,2.85
300280,南通锻压,-,-,534,3.23
600193,创兴资源,5.59,3.71,533,2.23
603939,益丰药房,45.41,3.94,531,1.05
002586,围海股份,9.40,3.30,525,2.24
600816,安信信托,13.12,-0.38,523,0.41
600897,厦门空港,23.07,4.63,519,1.97
300519,新光药业,19.95,10.22,518,1.77
601377,兴业证券,7.51,3.59,515,0.20
600980,北矿科技,15.79,5.62,513,1.32
000032,深桑达A,10.35,1.57,511,3.18
000952,广济药业,15.01,2.60,511,1.21
002659,中泰桥梁,13.69,12.12,509,2.27
603800,道森股份,16.49,2.36,507,1.41
603811,诚意药业,31.88,11.00,503,1.87
002478,常宝股份,5.39,2.28,499,4.27
300395,菲利华,16.33,0.31,493,1.15
600658,电子城,11.14,4.11,487,1.65
002229,鸿博股份,10.08,6.78,487,0.76
000876,新希望,7.90,4.91,486,0.27
600489,中金黄金,10.09,5.32,486,0.14
300506,名家汇,23.07,2.90,475,1.15
600683,京投发展,6.16,6.76,474,2.67
000014,沙河股份,13.39,24.21,470,0.59
603729,龙韵股份,61.50,1.57,467,1.54
002793,东音股份,18.14,21.09,467,0.94
000989,九芝堂,18.41,-0.65,465,1.43
000886,海南高速,7.24,-0.82,463,0.70
300219,鸿利智汇,11.85,3.22,463,1.49
600366,宁波韵升,17.86,5.24,463,0.35
603882,金域医学,32.39,7.97,462,0.41
300279,和晶科技,13.11,3.97,460,1.05
600983,惠而浦,7.61,4.53,460,3.72
300495,美尚生态,15.47,5.53,460,1.82
603029,天鹅股份,20.59,6.08,458,1.98
002735,王子新材,33.66,5.09,455,4.19
603878,武进不锈,17.11,3.82,452,1.58
600129,太极集团,15.72,-2.84,450,1.15
000609,绵石投资,11.53,6.66,449,1.54
600121,*ST郑煤,6.50,8.88,447,0.97
002338,奥普光电,14.59,1.18,447,2.27
600477,杭萧钢构,11.18,7.71,445,0.24
600532,宏达矿业,11.38,6.36,438,1.33
000881,中广核技,13.42,11.00,435,0.72
600662,强生控股,5.72,1.96,432,1.65
002274,华昌化工,7.44,3.19,430,2.81
603519,立霸股份,21.06,-3.26,429,2.24
300735,光弘科技,23.18,-,427,83.90
002388,新亚制程,8.24,6.19,425,1.67
601238,广汽集团,25.02,1.79,424,0.25
300475,聚隆科技,14.40,1.62,417,2.58
600939,重庆建工,7.35,9.21,415,0.32
600589,广东榕泰,6.19,1.98,414,2.05
002621,三垒股份,-,-,411,1.45
600190,锦州港,4.22,2.43,410,3.95
002817,黄山胶囊,30.95,3.75,406,2.51
002018,华信国际,7.48,5.65,405,0.50
300199,翰宇药业,16.90,2.18,404,0.42
000153,丰原药业,8.43,7.80,402,2.17
601727,上海电气,6.88,3.93,401,0.40
002275,桂林三金,16.49,3.39,400,2.57
300042,朗科科技,31.99,0.66,399,4.72
300660,江苏雷利,67.14,-0.09,395,1.32
600689,上海三毛,11.91,1.45,394,1.34
002452,长高集团,6.24,3.14,393,2.61
300517,海波重科,19.50,2.42,393,3.40
603990,麦迪科技,38.83,11.90,390,4.23
002256,兆新股份,4.49,7.42,390,1.02
002347,泰尔股份,6.33,0.96,386,1.60
002796,世嘉科技,32.42,11.75,386,0.60
002851,麦格米特,36.50,5.64,385,1.83
000616,海航投资,3.64,7.37,383,0.83
300301,长方集团,6.06,-1.62,383,2.50
300218,安利股份,8.92,2.18,381,3.76
603966,法兰泰克,16.72,6.09,381,1.51
300705,九典制药,30.18,25.02,380,0.41
603113,金能科技,24.17,10.42,379,0.32
300426,唐德影视,19.37,2.16,377,1.04
002595,豪迈科技,19.13,2.96,376,1.54
000521,美菱电器,5.23,2.55,376,1.98
600973,宝胜股份,4.99,2.25,373,2.46
000650,仁和药业,5.41,4.24,372,1.36
603081,大丰实业,27.96,2.49,371,0.61
600661,新南洋,24.78,-2.63,369,0.74
002204,大连重工,4.27,2.40,368,0.92
300325,德威新材,6.40,2.24,364,1.14
600820,隧道股份,8.61,4.49,363,0.34
002105,信隆健康,6.60,3.45,361,1.81
000700,模塑科技,5.82,4.30,360,1.42
002707,众信旅游,10.99,3.48,360,1.08
002557,洽洽食品,16.04,1.01,356,0.83
600493,凤竹纺织,8.04,2.81,354,2.83
600998,九州通,19.00,0.21,351,0.86
300087,荃银高科,10.74,-2.36,351,2.49
002212,南洋股份,19.74,-1.79,351,0.64
300437,清水源,15.72,-0.44,349,1.68
603329,上海雅仕,24.45,-,345,70.52
600992,贵绳股份,10.67,-4.56,344,1.07
200581,苏威孚B,17.66,5.94,344,6.55
300556,丝路视觉,21.28,3.40,340,0.71
600229,城市传媒,7.80,3.31,339,1.76
002199,东晶电子,15.06,0.33,339,1.86
002668,奥马电器,19.18,1.59,337,1.06
603031,安德利,24.43,3.74,336,1.88
600626,申达股份,7.95,2.58,335,1.01
002374,丽鹏股份,5.45,-1.09,334,1.44
000558,莱茵体育,5.17,3.61,327,0.80
600077,宋都股份,3.95,9.72,325,1.31
603335,迪生力,11.16,4.30,325,0.77
600619,海立股份,11.79,1.64,325,0.73
603909,合诚股份,31.76,2.98,324,4.84
300298,三诺生物,20.67,4.50,324,0.46
600663,陆家嘴,20.60,9.57,317,0.36
300538,同益股份,36.36,3.12,313,4.50
002134,*ST普林,8.76,0.34,311,3.12
603585,苏利股份,32.11,4.46,310,1.95
300576,容大感光,16.85,3.25,306,2.65
603600,永艺股份,14.38,1.48,303,2.61
002921,联诚精密,32.40,-,298,69.02
600429,三元股份,6.31,-0.32,297,2.21
002669,康达新材,24.02,7.42,296,0.78
600586,金晶科技,4.64,2.43,296,0.71
002680,长生生物,14.62,0.69,296,0.93
600749,西藏旅游,19.71,2.12,296,2.32
601339,百隆东方,5.35,1.90,294,1.97
300195,长荣股份,14.16,1.00,294,2.76
600090,同济堂,8.28,2.35,293,1.11
002599,盛通股份,12.36,4.04,292,2.88
002780,三夫户外,24.53,1.57,292,3.35
603326,我乐家居,19.58,2.03,292,1.50
002737,葵花药业,33.18,5.00,289,0.89
600184,光电股份,18.43,0.49,287,1.71
002489,浙江永强,5.84,-0.17,279,0.51
002725,跃岭股份,14.20,1.07,279,1.79
300163,先锋新材,5.95,1.36,275,1.06
000601,韶能股份,7.31,2.38,273,1.44
600287,江苏舜天,7.44,3.05,272,2.61
603825,华扬联众,30.15,3.64,270,1.23
600984,建设机械,6.66,6.39,269,0.80
002667,鞍重股份,16.54,-1.61,268,1.16
600510,黑牡丹,6.99,6.07,267,2.17
000736,中交地产,16.95,11.22,267,0.48
600353,旭光股份,6.50,4.33,267,0.50
300490,华自科技,14.11,6.41,266,1.30
603861,白云电器,17.61,-,266,1.12
002109,兴化股份,7.18,6.69,266,0.71
200012,南玻B,4.90,4.03,265,4.92
603538,美诺华,26.85,-1.50,263,1.65
300282,汇冠股份,19.06,11.66,259,0.86
300179,四方达,6.29,3.80,258,1.90
300512,中亚股份,17.83,4.21,254,1.13
603101,汇嘉时代,13.48,2.12,253,1.69
002622,融钰集团,-,-,251,0.66
601900,南方传媒,11.74,2.98,250,0.91
600594,益佰制药,10.53,1.94,249,0.24
900948,伊泰B股,1.498,8.24,249,3.70
300258,精锻科技,14.93,3.68,248,0.75
002922,伊戈尔,28.79,-,245,69.43
300605,恒锋信息,27.15,3.19,242,1.48
600168,武汉控股,8.49,1.68,242,1.22
600556,ST慧球,7.11,0.71,240,1.37
002382,蓝帆医疗,13.41,-,240,43.92
603569,长久物流,25.07,4.50,239,0.86
300230,永利股份,13.33,-0.07,239,0.57
002664,长鹰信质,27.38,1.63,238,0.43
600608,*ST沪科,8.25,0.61,237,2.78
300067,安诺其,6.06,6.88,235,0.51
600262,北方股份,20.26,0.95,231,1.03
601999,出版传媒,7.62,0.79,231,1.20
600082,海泰发展,6.01,2.39,231,0.79
002848,高斯贝尔,15.28,4.23,229,0.59
600575,皖江物流,-,-,227,1.60
300184,力源信息,11.75,3.16,226,0.69
300587,天铁股份,22.88,1.28,225,0.92
601595,上海电影,20.92,12.47,222,0.41
000544,中原环保,15.18,1.54,221,0.74
002034,旺能环境,56.00,-0.28,220,1.28
600113,浙江东日,10.73,6.24,219,0.64
002905,金逸影视,35.88,6.91,219,0.31
601518,吉林高速,3.63,1.97,217,2.36
002674,兴业科技,10.53,1.45,216,2.94
600052,浙江广厦,4.09,8.49,216,0.91
000862,银星能源,5.09,6.49,213,1.42
603308,应流股份,15.85,0.25,212,0.46
600015,华夏银行,9.19,1.43,211,0.12
002864,盘龙药业,34.83,38.65,209,0.08
603041,美思德,22.79,5.07,208,1.10
600223,鲁商置业,4.14,8.09,208,0.73
603186,华正新材,27.65,14.45,205,0.60
300284,苏交科,16.50,6.31,202,0.48
601567,三星医疗,9.76,0.72,201,1.05
002044,美年健康,21.97,3.10,201,0.10
002702,海欣食品,5.29,-0.56,201,0.81
600099,林海股份,9.63,0.10,200,1.36
002205,国统股份,18.38,6.67,199,0.74
300626,华瑞股份,28.65,2.65,197,4.58
603738,泰晶科技,24.55,6.05,196,2.12
603099,长白山,12.31,3.62,196,1.36
601188,龙江交通,4.23,3.93,193,2.14
002651,利君股份,7.21,3.74,189,0.55
300248,新开普,13.65,2.32,187,1.03
300309,吉艾科技,22.34,3.43,187,0.52
002727,一心堂,20.34,5.12,186,0.37
600091,ST明科,5.81,1.75,183,1.70
603035,常熟汽饰,16.31,4.02,183,0.49
300300,汉鼎宇佑,16.75,-5.79,183,0.73
000610,西安旅游,11.98,-5.37,180,0.91
600746,江苏索普,8.35,2.71,172,0.92
601929,吉视传媒,3.05,3.74,168,0.50
600078,澄星股份,5.48,4.58,166,0.85
600070,浙江富润,9.38,1.74,164,0.52
300650,太龙照明,37.83,7.02,163,0.49
300119,瑞普生物,11.99,3.63,162,1.52
603615,茶花股份,13.71,-0.72,162,0.85
000910,大亚圣象,25.98,11.84,161,0.09
603679,华体科技,25.24,5.52,161,0.85
300518,盛讯达,50.79,1.44,160,0.72
603321,梅轮电梯,12.13,10.98,158,0.21
300541,先进数通,25.79,1.90,156,0.57
600571,信雅达,11.23,3.60,154,0.25
002568,百润股份,13.65,3.80,153,0.45
200761,本钢板B,3.34,3.41,153,5.31
000506,中润资源,7.78,4.99,151,0.73
000709,河钢股份,4.11,6.20,151,0.04
002609,捷顺科技,14.82,-0.67,150,1.17
600284,浦东建设,9.75,5.41,150,0.35
603609,禾丰牧业,9.13,3.99,147,0.63
000850,华茂股份,4.64,2.88,147,1.25
300559,佳发安泰,38.19,2.50,147,1.59
603055,台华新材,16.96,11.43,147,0.14
002299,圣农发展,15.35,1.32,147,0.13
600006,东风汽车,5.92,4.78,145,0.20
002438,江苏神通,7.30,2.24,144,1.33
600692,亚通股份,10.46,4.60,142,0.45
000962,东方钽业,8.65,4.59,140,0.43
002170,芭田股份,6.56,2.50,137,0.80
601111,中国国航,12.50,1.79,136,0.01
000780,*ST平能,5.17,3.82,134,0.61
002636,金安国纪,16.55,6.98,134,0.14
300174,元力股份,28.58,-1.45,132,0.93
603991,至正股份,27.90,1.68,130,0.95
300165,天瑞仪器,6.51,3.50,128,0.76
603838,四通股份,11.95,1.44,128,0.90
002206,海利得,6.17,2.66,126,0.40
002519,银河电子,6.10,0.83,126,0.73
600836,界龙实业,5.25,3.35,124,0.49
603898,好莱客,30.80,7.06,121,0.23
603777,来伊份,27.00,1.50,120,0.26
603880,南卫股份,25.01,3.69,120,0.36
603080,新疆火炬,26.06,-,116,71.08
600009,上海机场,43.03,-2.71,114,0.04
300319,麦捷科技,6.63,0.61,112,0.60
300380,安硕信息,21.59,-0.69,112,0.49
300528,幸福蓝海,13.64,8.43,112,0.20
002776,柏堡龙,19.93,-0.94,111,0.72
600728,佳都科技,8.57,6.33,110,0.11
600778,友好集团,6.08,3.75,110,1.32
600505,西昌电力,7.36,2.08,109,1.46
600399,抚顺特钢,5.69,2.71,108,0.26
002548,金新农,11.15,1.18,107,0.65
300656,民德电子,-,-,107,1.59
002227,奥特迅,18.46,2.10,105,0.29
601968,宝钢包装,5.24,1.35,104,0.74
603577,汇金通,13.48,1.51,101,0.39
600864,哈投股份,7.70,-1.03,100,0.25
300411,金盾股份,35.60,-2.44,100,0.57
002855,捷荣技术,12.94,3.60,99,0.56
600301,ST南化,8.07,4.67,99,1.06
600643,爱建集团,11.44,-3.38,94,0.04
002406,远东传动,7.34,3.38,94,0.53
300150,世纪瑞尔,5.55,3.74,93,0.56
600975,新五丰,6.25,8.32,92,0.31
600680,*ST上普,10.08,-1.95,92,0.78
300371,汇中股份,19.68,4.96,90,0.27
002482,广田集团,8.33,4.91,89,0.22
002499,科林环保,20.00,3.09,87,0.28
002546,新联电子,5.16,1.57,87,0.70
300120,经纬电材,12.71,5.22,85,0.75
600810,神马股份,7.44,5.38,85,0.60
600173,卧龙地产,6.33,8.58,84,0.24
000919,金陵药业,8.99,2.74,83,0.42
200992,中鲁B,5.06,5.42,82,11.70
603655,朗博科技,14.98,-,81,82.07
600858,银座股份,7.63,5.53,80,0.93
603161,科华控股,26.53,-,80,100.00
603535,嘉诚国际,26.00,3.59,80,0.14
603018,中设集团,27.86,-0.75,79,0.40
000835,长城动漫,8.23,0.61,78,0.41
000048,康达尔,21.00,3.19,76,0.94
600758,红阳能源,7.85,5.37,74,0.09
300553,集智股份,40.70,-0.44,73,1.11
002688,金河生物,6.49,2.20,72,0.51
000668,荣丰控股,15.34,4.92,71,0.58
600665,天地源,4.59,7.49,70,0.30
600851,海欣股份,11.48,8.40,70,0.19
603999,读者传媒,7.75,4.73,69,0.30
200058,深赛格B,3.76,3.01,69,6.20
000617,中油资本,14.36,2.79,68,0.15
603222,济民制药,14.76,-0.27,67,0.30
603677,奇精机械,23.30,-5.86,66,0.48
300460,惠伦晶体,13.50,3.29,65,0.57
002420,毅昌股份,5.33,2.50,65,0.66
300239,东宝生物,5.38,3.26,64,0.66
002653,海思科,11.55,1.76,63,0.47
600356,恒丰纸业,8.55,3.26,62,0.48
300599,雄塑科技,12.26,4.25,62,0.30
002526,山东矿机,6.47,3.03,62,0.35
300684,中石科技,22.45,-,61,54.00
603389,亚振家居,12.93,3.36,61,0.27
002066,瑞泰科技,10.91,1.49,59,0.20
200541,粤照明B,6.16,0.82,59,5.62
900933,华新B股,1.291,8.58,58,3.14
002147,新光圆成,14.49,12.41,58,0.10
002559,亚威股份,9.32,1.97,57,0.48
900942,黄山B股,1.360,0.59,57,8.58
300489,中飞股份,20.08,0.90,55,0.39
603758,秦安股份,13.87,4.21,55,0.18
601858,中国科传,10.85,4.43,53,0.09
002734,利民股份,25.59,2.36,49,0.24
600961,株冶集团,8.69,8.63,49,0.18
300534,陇神戎发,10.22,0.59,48,0.11
603977,国泰集团,13.89,3.04,48,0.20
603166,福达股份,8.19,2.38,46,0.26
300501,海顺新材,35.42,0.60,46,0.54
600422,昆药集团,9.45,2.83,44,0.10
600706,曲江文旅,19.25,1.10,44,0.34
002923,润都股份,26.94,-,42,89.39
600127,金健米业,4.66,3.79,41,0.25
603229,奥翔药业,17.06,5.96,41,0.25
002731,萃华珠宝,18.27,-6.55,40,0.32
601126,四方股份,7.81,0.51,40,0.23
603123,翠微股份,7.73,2.93,39,0.42
600560,金自天正,10.32,2.48,39,0.43
603127,昭衍新药,57.72,9.71,38,0.06
600270,外运发展,-,-,37,0.13
603887,城地股份,25.97,6.74,36,0.30
000905,厦门港务,11.19,4.58,35,0.07
002826,易明医药,14.99,5.79,35,0.21
600063,皖维高新,3.91,3.71,34,0.13
002521,齐峰新材,9.36,4.23,33,0.12
300106,西部牧业,8.05,2.29,33,0.20
002136,安纳达,14.99,8.23,32,0.06
300173,智慧松德,-,-,31,2.10
000972,*ST中基,4.29,0.70,30,0.19
002397,梦洁股份,6.66,-1.48,28,0.13
002319,乐通股份,16.40,5.33,28,0.11
000707,双环科技,6.13,8.88,28,0.13
002765,蓝黛传动,9.28,1.42,27,0.17
900932,陆家B股,1.496,6.40,27,2.29
900908,氯碱B股,0.808,4.80,27,3.44
603730,岱美股份,34.86,-0.66,27,0.06
002591,恒大高新,-,-,26,1.68
200706,瓦轴B,4.37,3.55,26,7.81
300546,雄帝科技,21.05,1.74,25,0.14
200026,飞亚达B,6.40,0.00,25,3.31
900936,鄂资B股,1.148,3.42,24,3.54
900934,锦江B股,2.601,3.01,22,2.52
603398,邦宝益智,16.52,8.61,22,0.17
600403,*ST大有,4.79,3.23,21,0.21
300664,鹏鹞环保,14.07,-,17,35.45
002771,真视通,19.48,7.45,16,0.07
300356,光一科技,-,-,16,0.55
600358,国旅联合,-,-,16,0.06
002623,亚玛顿,23.05,2.49,14,0.08
200726,鲁泰B,8.63,1.77,14,0.51
000798,中水渔业,8.60,1.30,13,0.12
002538,司尔特,9.06,0.00,12,0.03
600828,茂业商业,6.37,2.08,12,0.07
600539,狮头股份,-,-,11,1.20
603416,信捷电气,32.07,4.63,11,0.06
900927,物贸B股,0.958,3.90,11,2.26
603089,正裕工业,24.07,3.57,9,0.04
600075,新疆天业,8.18,7.63,9,0.01
200017,深中华B,2.72,1.12,9,2.33
002187,广百股份,10.52,3.34,7,0.07
900929,锦旅B股,2.888,3.14,7,3.89
002613,北玻股份,3.67,2.51,7,0.07
200160,东沣B,2.24,0.90,7,1.19
002833,弘亚数控,63.90,5.41,6,0.01
600815,*ST厦工,4.44,2.30,6,0.05
603006,联明股份,15.57,4.22,5,0.04
900909,华谊B股,0.919,1.55,4,3.02
002541,鸿路钢构,14.10,5.22,4,0.02
900916,凤凰B股,0.871,1.99,4,2.63
900912,外高B股,1.483,2.77,4,1.80
900911,金桥B股,1.411,2.62,4,1.53
300482,万孚生物,72.84,-1.57,3,0.00
900940,大名城B,0.723,3.43,3,3.06
900952,锦港B股,0.505,1.00,3,5.02
900921,*ST丹科B,0.469,2.18,2,2.57
603586,金麒麟,24.90,4.97,2,0.01
900914,锦投B股,1.335,3.25,2,1.29
900922,三毛B股,1.075,1.90,1,1.37
000820,神雾节能,-,-,0,-
300680,隆盛科技,-,-,0,-
300116,坚瑞沃能,-,-,0,-
600664,哈药股份,-,-,0,-
600378,天科股份,-,-,0,-
002033,丽江旅游,-,-,0,-
002004,华邦健康,-,-,0,-
002512,达华智能,-,-,0,-
000034,神州数码,-,-,0,-
300086,康芝药业,-,-,0,-
000688,建新矿业,-,-,0,-
600734,实达集团,-,-,0,-
603895,天永智能,-,-,0,-
600960,渤海活塞,-,-,0,-
603032,德新交运,-,-,0,-
600309,万华化学,-,-,0,-
300032,金龙机电,-,-,0,-
300149,量子高科,-,-,0,-
300049,福瑞股份,-,-,0,-
002112,三变科技,-,-,0,-
600226,瀚叶股份,-,-,0,-
600187,国中水务,-,-,0,-
002720,宏良股份,-,-,0,-
603079,圣达生物,-,-,0,-
600695,绿庭投资,-,-,0,-
300492,山鼎设计,-,-,0,-
002312,*ST三泰,-,-,0,-
300071,华谊嘉信,-,-,0,-
002711,欧浦智网,-,-,0,-
000585,东北电气,-,-,0,-
300109,新开源,-,-,0,-
002160,常铝股份,-,-,0,-
603056,德邦股份,-,-,0,-
600265,ST景谷,-,-,0,-
002163,中航三鑫,-,-,0,-
200468,*ST宁通B,-,-,0,-
600157,永泰能源,-,-,0,-
000991,通海高科,-,-,0,-
000019,深深宝A,-,-,0,-
600829,人民同泰,-,-,0,-
300624,万兴科技,-,-,0,-
600162,香江控股,-,-,0,-
002694,顾地科技,-,-,0,-
300523,辰安科技,-,-,0,-
900915,中路B股,-,-,0,-
600794,保税科技,-,-,0,-
000900,现代投资,-,-,0,-
601206,海尔施,-,-,0,-
300187,永清环保,-,-,0,-
002739,万达电影,-,-,0,-
300104,乐视网,-,-,0,-
002189,利达光电,-,-,0,-
300728,天常股份,-,-,0,-
600634,富控互动,-,-,0,-
002098,浔兴股份,-,-,0,-
600807,天业股份,-,-,0,-
200521,皖美菱B,3.92,3.16,0,0.00
002075,沙钢股份,-,-,0,-
000035,中国天楹,-,-,0,-
000592,平潭发展,-,-,0,-
200030,富奥B,6.09,2.87,0,0.00
300629,新劲刚,-,-,0,-
601216,君正集团,-,-,0,-
300156,神雾环保,-,-,0,-
300659,中孚信息,-,-,0,-
603429,集友股份,-,-,0,-
000526,*ST紫学,-,-,0,-
600685,中船防务,-,-,0,-
002366,台海核电,-,-,0,-
600870,厦华电子,-,-,0,-
300159,新研股份,-,-,0,-
002925,盈趣科技,-,-,0,-
300260,新莱应材,-,-,0,-
603598,引力传媒,-,-,0,-
000547,航天发展,-,-,0,-
000540,中天金融,-,-,0,-
002082,栋梁新材,-,-,0,-
002575,群兴玩具,-,-,0,-
000022,深赤湾A,-,-,0,-
002130,沃尔核材,-,-,0,-
002168,深圳惠程,-,-,0,-
600733,S*ST前锋,-,-,0,-
002579,中京电子,-,-,0,-
000678,襄阳轴承,-,-,0,-
002604,龙力生物,-,-,0,-
200037,深南电B,3.75,4.17,0,0.00
002470,金正大,-,-,0,-
300240,飞力达,-,-,0,-
600806,*ST昆机,-,-,0,-
002072,凯瑞德,-,-,0,-
600645,中源协和,-,-,0,-
002289,宇顺电子,-,-,0,-
300143,星普医科,-,-,0,-
300134,大富科技,-,-,0,-
000950,*ST建峰,-,-,0,-
300167,迪威迅,-,-,0,-
603506,南都物业,-,-,0,-
000007,全新好,-,-,0,-
200512,闽灿坤B,5.14,0.98,0,0.04
300013,新宁物流,-,-,0,-
603986,兆易创新,-,-,0,-
900946,天雁B股,0.453,2.03,0,-0.14
300580,贝斯特,-,-,0,-
000629,*ST钒钛,-,-,0,-
000401,冀东水泥,-,-,0,-
000511,*ST烯碳,-,-,0,-
000564,供销大集,-,-,0,-
601600,中国铝业,-,-,0,-
300090,盛运环保,-,-,0,-
002738,中矿资源,-,-,0,-
000812,陕西金叶,-,-,0,-
300383,光环新网,-,-,0,-
300140,中环装备,-,-,0,-
002507,涪陵榨菜,-,-,0,-
002122,天马股份,-,-,0,-
600112,*ST天成,-,-,0,-
600432,*ST吉恩,-,-,0,-
601003,柳钢股份,-,-,0,-
603587,地素时尚,-,-,0,-
200045,深纺织B,6.22,0.32,0,0.00
300392,腾信股份,-,-,0,-
000029,深深房A,-,-,0,-
900919,绿庭B股,-,-,0,-
300733,西菱动力,-,-,0,-
603356,华菱精工,-,-,0,-
200056,皇庭B,-,-,0,-
300455,康拓红外,-,-,0,-
200019,深深宝B,-,-,0,-
600485,信威集团,-,-,0,-
002260,德奥通航,-,-,0,-
002103,广博股份,-,-,0,-
300736,百华悦邦,-,-,0,-
300292,吴通控股,-,-,0,-
000930,中粮生化,-,-,0,-
002520,日发精机,-,-,0,-
300737,科顺股份,-,-,0,-
000695,滨海能源,-,-,0,-
002219,恒康医疗,-,-,0,-
002523,天桥起重,-,-,0,-
600525,长园集团,-,-,0,-
300152,科融环境,-,-,0,-
000031,中粮地产,-,-,0,-
601838,成都银行,-,-,0,-
000509,华塑控股,-,-,0,-
300278,华昌达,-,-,0,-
600084,中葡股份,-,-,0,-
300738,奥飞数据,-,-,0,-
200029,深深房B,-,-,0,-
600227,赤天化,-,-,0,-
000939,凯迪生态,-,-,0,-
002357,富临运业,-,-,0,-
603680,今创集团,-,-,0,-
002592,八菱科技,-,-,0,-
002525,胜景山河,-,-,0,-
300216,千山药机,-,-,0,-
000557,西部创业,-,-,0,-
002345,潮宏基,-,-,0,-
200505,珠江B,5.40,2.08,0,0.00
000757,浩物股份,-,-,0,-
300010,立思辰,-,-,0,-
900943,开开B股,0.967,1.79,0,-0.35
600242,中昌数据,-,-,0,-
000550,江铃汽车,16.87,3.88,0,0.00
002580,圣阳股份,-,-,0,-
600349,富通昭和,-,-,0,-
600818,中路股份,-,-,0,-
000806,银河生物,-,-,0,-
000979,中弘股份,-,-,0,-
002710,慈铭体检,-,-,0,-
603520,司太立,-,-,0,-
000766,通化金马,-,-,0,-
600365,通葡股份,-,-,0,-
000006,深振业A,-,-,0,-
600273,嘉化能源,-,-,0,-
600666,奥瑞德,-,-,0,-
002398,建研集团,-,-,0,-
300361,奥赛康,-,-,0,-
000638,万方发展,-,-,0,-
000971,高升控股,-,-,0,-
600877,*ST嘉陵,-,-,0,-
200022,深赤湾B,-,-,0,-
002257,立立电子,-,-,0,-
000995,皇台酒业,-,-,0,-
601619,嘉泽新能,-,-,0,-
002423,中原特钢,-,-,0,-
900937,华电B股,0.391,0.51,0,-0.48
002524,光正集团,-,-,0,-
601828,美凯龙,-,-,0,-
600257,大湖股份,-,-,0,-
900924,上工B股,0.954,1.17,0,0.34
600145,*ST新亿,-,-,0,-
600239,云南城投,-,-,0,-
002358,森源电气,-,-,0,-
002297,博云新材,-,-,0,-
002037,久联发展,-,-,0,-
600146,商赢环球,-,-,0,-
000693,*ST华泽,-,-,0,-
600150,中国船舶,-,-,0,-
000056,皇庭国际,-,-,0,-
002545,东方铁塔,-,-,0,-
603302,鑫广绿环,-,-,0,-
000566,海南海药,-,-,0,-
300444,双杰电气,-,-,0,-
002344,海宁皮城,-,-,0,-
002676,顺威股份,-,-,0,-
200413,东旭B,5.67,0.71,0,-0.03
002453,天马精化,-,-,0,-
600328,兰太实业,-,-,0,-
300646,侨源气体,-,-,0,-
200570,苏常柴B,3.87,2.11,-1,-0.42
601369,陕鼓动力,-,-,-1,-0.01
300469,信息发展,39.52,-2.30,-1,-0.01
200530,大冷B,3.95,3.13,-1,-0.14
900926,宝信B,1.532,2.20,-1,-0.29
900953,凯马B,0.977,2.73,-2,-1.28
900901,云赛B股,0.681,1.79,-2,-1.01
900930,*ST沪普B,0.698,1.31,-2,-1.74
000993,闽东电力,8.10,3.05,-3,-0.02
900956,东贝B股,1.636,1.36,-4,-2.84
900904,神奇B股,1.155,1.85,-4,-5.00
900939,汇丽B,1.299,5.70,-5,-1.13
900913,国新B股,0.886,-3.17,-5,-4.30
300435,中泰股份,15.90,-0.50,-5,-0.05
200054,建车B,9.33,7.61,-5,-1.83
603069,海汽集团,12.55,-2.18,-6,-0.06
900906,中毅达B,0.389,0.26,-6,-3.04
900955,海创B股,0.493,1.44,-6,-7.71
900945,海控B股,0.540,1.12,-6,-5.76
900941,东信B股,0.658,0.77,-7,-3.39
200053,深基地B,24.40,2.56,-7,-0.28
900938,天海B,0.557,1.64,-8,-2.55
002750,龙津药业,9.64,0.84,-8,-0.10
300537,广信材料,15.33,0.20,-8,-0.06
900920,上柴B股,0.765,0.00,-9,-5.74
600163,中闽能源,4.30,3.12,-9,-0.08
900907,鹏起B股,-,-,-9,-19.97
300394,天孚通信,22.89,1.73,-9,-0.05
900902,市北B股,0.578,1.05,-9,-4.01
900957,凌云B股,0.967,2.00,-9,-4.04
300584,海辰药业,32.60,4.99,-10,-0.07
300442,普丽盛,21.56,3.16,-10,-0.11
900910,海立B股,0.860,1.65,-10,-3.39
300488,恒锋工具,31.50,1.19,-10,-0.16
900918,耀皮B股,0.649,2.20,-10,-7.11
