code,name,price,change,jinge,jingzhanbi
002349,精华制药,8.10,4.11,263.03,4.85
002133,广宇集团,5.02,0.40,262.21,2.94
002768,国恩股份,27.68,0.84,261.74,5.21
000023,深天地A,21.58,2.03,261.01,4.76
002909,集泰股份,21.74,3.47,260.72,2.46
002828,贝肯能源,25.32,3.47,259.93,2.51
600512,腾达建设,4.65,-0.85,259.89,3.52
300170,汉得信息,12.44,-0.40,259.69,1.74
603066,音飞储存,13.18,1.38,259.17,6.90
600335,国机汽车,11.60,-0.60,258.84,5.07
601700,风范股份,8.17,-1.09,258.33,9.99
002339,积成电子,9.22,0.44,257.86,5.35
300400,劲拓股份,13.53,-1.17,257.47,12.11
300411,金盾股份,35.60,0.34,257.40,12.00
600054,黄山旅游,14.46,1.33,256.30,3.28
000752,西藏发展,13.67,0.15,255.59,6.93
002882,金龙羽,14.04,2.33,253.35,3.73
603977,国泰集团,13.89,1.31,251.88,9.42
000736,中交地产,16.95,3.16,249.41,3.26
300130,新国都,24.10,0.46,247.53,4.84
603858,步长制药,52.13,0.06,243.54,2.02
603345,安井食品,24.65,2.03,242.84,5.66
600881,亚泰集团,5.44,0.93,242.48,3.22
600081,东风科技,12.60,2.44,242.07,6.50
000005,世纪星源,4.37,0.69,242.03,8.30
000048,康达尔,21.00,2.29,241.11,17.36
002382,蓝帆医疗,13.41,10.01,240.17,45.45
600798,宁波海运,5.18,0.19,239.29,6.58
603477,振静股份,18.39,0.77,239.16,0.71
001696,宗申动力,6.47,0.94,238.77,6.60
002769,普路通,14.78,0.89,237.69,6.99
603157,拉夏贝尔,17.42,3.69,235.96,1.94
603900,莱绅通灵,32.55,8.10,235.71,1.53
000657,中钨高新,12.73,1.03,235.70,4.14
603318,派思股份,14.64,-0.81,235.42,3.40
002399,海普瑞,15.29,0.20,235.26,6.99
600458,时代新材,10.33,0.10,234.69,8.32
002753,永东股份,21.78,0.83,234.33,2.59
603286,日盈电子,38.43,0.23,233.74,7.47
002141,贤丰控股,7.93,-0.38,232.07,9.68
600193,创兴资源,5.59,0.18,230.55,10.58
603365,水星家纺,23.63,2.92,228.75,1.69
000912,*ST天化,6.56,3.96,228.72,3.19
600439,瑞贝卡,5.74,1.95,228.38,4.83
300147,香雪制药,8.99,0.78,227.34,4.31
000571,新大洲A,5.72,1.60,227.29,7.32
603177,德创环保,20.79,-0.10,226.82,2.05
603505,金石资源,22.30,3.58,222.89,1.05
002502,骅威文化,8.77,0.80,222.22,7.09
603017,中衡设计,16.33,1.30,221.57,22.02
002771,真视通,19.48,1.67,220.67,9.20
000422,湖北宜化,4.27,0.00,218.15,7.12
603617,君禾股份,24.75,1.35,217.31,8.79
300707,威唐工业,47.55,1.78,215.07,2.96
002248,*ST东数,8.93,2.17,213.25,3.75
603861,白云电器,17.61,0.23,213.13,6.59
603058,永吉股份,13.04,2.60,213.04,4.51
600331,宏达股份,5.32,-0.37,211.35,2.07
603833,欧派家居,127.03,2.02,211.27,3.20
600267,海正药业,14.97,0.81,210.74,1.68
603658,安图生物,51.19,0.31,210.46,6.86
600255,梦舟股份,3.79,1.34,209.88,3.76
600677,航天通信,11.43,-0.35,209.33,3.54
300346,南大光电,26.83,0.22,208.50,5.81
603811,诚意药业,31.88,2.81,207.83,4.59
300030,阳普医疗,8.75,0.57,207.43,9.50
603699,纽威股份,20.13,1.62,207.28,4.68
002553,南方轴承,9.23,1.43,205.55,9.79
603938,三孚股份,40.37,1.64,204.69,1.60
300120,经纬电材,12.71,1.19,204.40,17.97
002557,洽洽食品,16.04,-0.43,204.10,5.92
600671,天目药业,23.85,-0.21,201.82,11.15
601005,*ST重钢,2.61,4.82,201.05,47.64
002386,天原集团,9.31,2.08,200.63,0.61
002614,奥佳华,19.21,0.58,195.54,3.14
300635,达安股份,20.11,2.24,194.05,2.94
600063,皖维高新,3.91,0.26,191.75,9.29
603315,福鞍股份,14.19,2.31,191.74,13.22
300571,平治信息,47.02,0.13,189.86,7.07
603683,晶华新材,20.43,2.05,189.63,3.67
300567,精测电子,122.88,0.64,189.04,4.21
600292,远达环保,9.20,0.33,188.77,5.34
002840,华统股份,30.20,-5.62,187.59,0.55
300380,安硕信息,21.59,0.61,185.94,7.05
603363,傲农生物,17.89,6.24,185.40,0.42
600590,泰豪科技,10.94,0.46,185.25,7.17
603959,百利科技,32.62,-0.58,184.53,3.13
603377,东方时尚,40.40,1.20,183.15,4.20
000981,银亿股份,8.90,0.56,181.18,5.17
601018,宁波港,5.46,0.37,180.91,2.27
601866,中远海发,3.54,0.57,178.40,2.80
600851,海欣股份,11.48,2.04,177.00,2.50
000659,*ST中富,4.68,0.00,176.38,4.10
603008,喜临门,19.18,4.64,176.13,1.48
000928,中钢国际,7.00,3.40,175.59,1.03
300263,隆华节能,7.18,0.28,175.55,2.54
603306,华懋科技,28.56,-0.52,175.11,12.16
600996,贵广网络,10.09,1.51,174.10,5.48
600582,天地科技,4.99,1.63,174.01,1.91
600173,卧龙地产,6.33,2.10,173.83,1.76
603685,晨丰科技,34.33,2.57,173.64,1.91
600098,广州发展,7.19,0.00,173.42,5.53
300480,光力科技,16.90,1.99,171.77,5.08
002552,宝鼎科技,9.91,3.55,171.47,10.01
603002,宏昌电子,6.57,1.55,171.04,1.86
300300,汉鼎宇佑,16.75,0.84,171.02,10.71
000720,新能泰山,4.53,1.12,169.52,7.68
300189,神农基因,3.52,-0.85,169.21,8.79
000612,焦作万方,9.33,1.41,168.49,1.94
002921,联诚精密,32.40,10.02,167.83,82.88
002890,弘宇股份,33.93,1.65,167.18,7.46
000506,中润资源,7.78,0.65,166.53,6.30
002468,申通快递,24.84,0.24,166.43,3.55
300729,乐歌股份,33.55,2.38,166.21,1.26
600908,无锡银行,8.20,0.37,166.05,1.56
600770,综艺股份,7.73,0.39,164.83,2.74
002748,世龙实业,15.31,0.13,164.75,7.07
600117,西宁特钢,6.00,1.69,164.24,0.76
002521,齐峰新材,9.36,1.30,163.39,5.71
603568,伟明环保,21.70,-0.96,163.02,4.02
002375,亚厦股份,7.78,0.26,162.73,3.07
600167,联美控股,23.90,4.96,162.14,2.94
603022,新通联,13.76,9.99,161.89,1.98
600792,云煤能源,4.45,2.30,161.77,3.01
603839,安正时尚,24.04,0.88,161.47,6.83
002801,微光股份,36.30,1.68,160.17,7.61
600819,耀皮玻璃,5.75,0.70,160.16,9.72
200012,南玻B,4.90,1.03,159.90,16.66
300577,开润股份,64.71,2.28,158.33,6.05
600091,ST明科,5.81,-0.17,157.28,10.22
300106,西部牧业,8.05,0.00,157.06,7.93
600864,哈投股份,7.70,0.52,156.93,4.21
300180,华峰超纤,24.74,0.00,156.27,6.34
300126,锐奇股份,7.00,0.86,153.77,9.59
002682,龙洲股份,11.56,0.61,151.77,5.26
002485,希努尔,25.78,-0.19,151.69,10.24
000700,模塑科技,5.82,0.17,150.77,5.12
300273,和佳股份,9.37,1.19,150.76,2.73
002872,天圣制药,31.00,1.37,149.70,4.18
000838,财信发展,6.20,0.98,149.27,1.00
300348,长亮科技,15.38,1.45,148.65,3.35
600149,*ST坊展,10.79,0.56,147.93,2.28
603329,上海雅仕,24.45,9.99,147.13,93.77
300475,聚隆科技,14.40,-0.69,146.64,8.38
002220,天宝食品,7.39,2.07,146.58,9.52
600789,鲁抗医药,8.44,0.96,145.38,0.69
600662,强生控股,5.72,-0.35,143.71,6.59
002734,利民股份,25.59,0.67,143.35,8.68
600790,轻纺城,6.14,0.49,142.19,3.45
002058,威尔泰,21.34,1.38,141.76,8.70
000068,华控赛格,5.47,1.67,141.44,5.51
600121,*ST郑煤,6.50,2.04,140.98,1.56
002563,森马服饰,8.20,3.14,140.35,2.03
600011,华能国际,6.33,0.32,140.22,2.86
002729,好利来,61.91,0.02,139.92,16.72
600390,五矿资本,11.89,-1.16,139.90,1.04
002062,宏润建设,5.50,0.18,139.87,12.12
600509,天富能源,6.96,0.14,139.62,6.04
002126,银轮股份,9.74,0.41,138.06,3.98
002752,昇兴股份,10.89,-0.18,137.93,8.51
600212,江泉实业,9.62,-1.03,137.61,3.94
603605,珀莱雅,28.57,1.82,137.57,1.19
603003,龙宇燃油,12.35,0.73,137.00,3.17
300735,光弘科技,23.18,10.01,136.99,100.00
300404,博济医药,21.16,-0.66,136.62,3.59
603555,贵人鸟,18.48,2.16,135.79,2.14
603289,泰瑞机器,18.63,1.75,134.79,1.58
603960,克来机电,29.90,2.01,134.47,2.93
603103,横店影视,29.01,2.47,132.46,1.05
603303,得邦照明,14.38,1.55,131.52,4.12
600721,百花村,11.44,2.23,131.16,3.26
600021,上海电力,9.25,-0.11,130.47,3.51
002464,众应互联,29.10,1.96,128.19,1.59
000043,中航地产,10.06,-0.40,127.76,1.99
300527,华舟应急,23.89,-0.75,127.25,5.19
600199,金种子酒,7.91,0.64,126.30,2.71
002737,葵花药业,33.18,2.66,126.07,2.02
600640,号百控股,14.69,-0.68,125.94,5.84
002166,莱茵生物,10.91,1.49,124.68,1.50
600689,上海三毛,11.91,-0.58,124.43,4.80
002660,茂硕电源,10.51,0.57,123.88,2.32
002595,豪迈科技,19.13,0.53,122.95,5.91
002518,科士达,17.61,2.98,121.78,1.69
300386,飞天诚信,17.78,5.02,120.23,0.29
300087,荃银高科,10.74,0.09,119.69,16.62
600329,中新药业,15.40,2.12,119.53,1.66
600240,华业资本,9.18,-0.11,117.13,1.05
002860,星帅尔,41.79,0.46,115.98,3.31
900948,伊泰B股,1.498,3.03,115.56,6.66
603110,东方材料,26.23,3.31,115.25,1.61
601226,华电重工,5.54,0.18,114.72,6.32
000780,*ST平能,5.17,1.17,113.63,2.01
300508,维宏股份,72.48,-0.52,113.05,3.99
000613,*ST东海A,7.95,0.63,113.04,8.00
600810,神马股份,7.44,2.06,112.44,4.26
601801,皖新传媒,10.89,0.46,112.08,2.19
603117,万林股份,9.99,0.60,111.71,7.39
002091,江苏国泰,9.31,1.75,110.67,1.04
603860,中公高科,37.07,1.09,110.27,1.77
002780,三夫户外,24.53,-0.20,109.57,9.42
300093,金刚玻璃,11.54,0.35,107.61,4.98
603980,吉华集团,21.13,0.14,107.54,1.63
300309,吉艾科技,22.34,-0.27,106.93,3.65
300497,富祥股份,36.52,-0.57,105.94,3.04
600026,中远海能,6.32,-0.47,105.59,1.40
002869,金溢科技,31.65,0.51,105.36,3.75
603118,共进股份,8.95,0.11,105.13,2.53
002438,江苏神通,7.30,-0.14,103.98,9.65
603316,诚邦股份,14.59,1.46,103.23,4.21
600483,福能股份,7.65,0.39,102.89,4.82
002044,美年健康,21.97,-0.27,102.88,0.49
601518,吉林高速,3.63,0.55,102.77,8.01
600793,宜宾纸业,25.12,0.88,102.50,1.76
002765,蓝黛传动,9.28,0.43,102.45,4.29
002121,科陆电子,9.06,1.68,101.07,1.55
300239,东宝生物,5.38,-0.74,100.95,10.27
603088,宁波精达,40.01,-2.32,100.92,3.17
600681,百川能源,13.98,-0.29,100.77,2.37
300319,麦捷科技,6.63,0.30,100.63,6.09
600316,洪都航空,14.48,-0.34,100.05,3.36
300179,四方达,6.29,0.16,99.98,7.26
600203,福日电子,9.24,2.78,99.83,1.80
600006,东风汽车,5.92,1.20,97.66,1.50
002706,良信电器,13.29,0.53,97.11,2.52
002326,永太科技,11.66,0.95,96.13,1.85
603939,益丰药房,45.41,0.46,96.08,1.96
002010,传化智联,15.94,-0.06,95.87,3.66
600375,华菱星马,5.69,-0.52,95.69,2.94
002379,宏创控股,5.44,0.74,95.37,3.70
300701,森霸股份,36.97,1.96,95.13,2.25
603179,新泉股份,37.30,1.39,93.78,2.09
601678,滨化股份,8.97,4.06,93.68,0.29
300727,润禾材料,33.05,4.62,93.49,0.31
300080,易成新能,6.53,-0.46,93.21,4.18
002609,捷顺科技,14.82,0.00,93.18,6.31
600183,生益科技,18.33,0.66,92.71,0.19
600423,*ST柳化,5.29,-0.75,92.39,5.03
600586,金晶科技,4.64,1.31,91.21,1.68
300354,东华测试,12.91,0.39,91.08,5.24
601991,大唐发电,4.29,1.18,90.95,0.65
300442,普丽盛,21.56,0.00,90.92,11.54
603578,三星新材,33.88,1.07,90.25,2.57
002922,伊戈尔,28.79,10.01,89.54,80.36
600969,郴电国际,12.63,0.24,89.43,4.72
002669,康达新材,24.02,0.42,88.37,3.72
000609,绵石投资,11.53,1.50,87.32,1.25
601567,三星医疗,9.76,0.10,86.97,4.45
300329,海伦钢琴,9.12,2.13,86.68,2.60
300051,三五互联,9.90,1.02,86.32,2.53
002492,恒基达鑫,7.73,1.58,85.90,1.61
600190,锦州港,4.22,0.48,84.21,7.67
600836,界龙实业,5.25,-0.19,83.42,4.28
300234,开尔新材,9.11,-1.09,83.14,4.27
603339,四方冷链,24.19,2.15,83.02,1.53
600039,四川路桥,4.18,0.24,82.61,1.45
000885,同力水泥,18.13,1.23,81.31,0.17
600619,海立股份,11.79,0.08,81.17,1.80
300387,富邦股份,16.34,-0.31,80.99,7.80
300511,雪榕生物,23.81,-0.79,80.59,4.20
300651,金陵体育,33.20,1.10,80.35,8.02
002707,众信旅游,10.99,0.46,80.06,2.43
002871,伟隆股份,35.02,1.36,79.99,5.33
002203,海亮股份,7.89,0.64,79.62,1.90
002119,康强电子,19.35,1.68,78.64,3.24
603183,建研院,43.23,2.78,78.58,0.39
600862,中航高科,9.83,-0.30,78.16,1.91
601579,会稽山,12.16,0.16,78.09,3.70
603818,曲美家居,14.56,-0.07,78.07,3.75
300402,宝色股份,12.85,-0.39,77.50,6.84
603606,东方电缆,11.98,0.84,76.44,6.45
000969,安泰科技,9.02,1.01,74.84,1.23
300484,蓝海华腾,21.95,0.69,74.81,3.13
000586,汇源通信,17.90,0.00,74.67,2.62
600180,瑞茂通,10.64,-0.28,74.00,2.81
300237,美晨生态,16.69,1.95,72.44,1.42
000616,海航投资,3.64,0.55,72.27,0.67
600155,宝硕股份,11.17,0.54,71.76,0.47
600062,华润双鹤,24.44,0.87,71.56,0.44
000534,万泽股份,13.99,1.01,70.79,5.82
002255,海陆重工,6.85,0.15,70.19,4.63
002240,威华股份,14.88,1.02,69.45,0.91
603080,新疆火炬,26.06,10.00,69.39,80.17
600568,中珠医疗,7.43,0.13,69.34,1.49
002578,闽发铝业,4.60,0.66,69.03,3.35
300563,神宇股份,30.99,0.00,69.00,7.92
000027,深圳能源,6.19,0.32,68.66,1.88
002842,翔鹭钨业,43.80,0.53,68.60,1.28
002825,纳尔股份,25.74,-1.27,68.16,2.67
600051,宁波联合,9.75,0.21,67.89,3.69
002195,二三四五,6.10,-0.81,67.76,0.30
002829,星网宇达,27.50,0.84,67.35,3.38
603577,汇金通,13.48,-1.10,67.14,3.83
600071,凤凰光学,17.30,0.12,67.05,8.65
002360,同德化工,7.07,2.61,66.37,1.21
300165,天瑞仪器,6.51,-0.31,65.51,4.79
002484,江海股份,9.32,2.31,65.26,1.60
603711,香飘飘,26.11,1.60,64.95,0.51
600372,中航电子,14.14,0.21,64.55,1.47
600010,包钢股份,2.54,1.60,64.26,0.24
600308,华泰股份,6.72,1.20,64.09,0.53
300249,依米康,8.01,1.91,64.08,1.84
600828,茂业商业,6.37,-0.31,63.80,4.13
300270,中威电子,12.86,0.86,63.69,2.83
600235,民丰特纸,6.76,-0.44,62.62,5.27
603198,迎驾贡酒,17.96,0.79,62.28,1.29
002763,汇洁股份,13.98,1.60,61.53,3.85
300016,北陆药业,14.48,0.77,61.22,0.48
002503,搜于特,5.56,0.36,60.68,2.05
300576,容大感光,16.85,0.60,60.58,4.69
002899,英派斯,28.38,2.20,60.54,2.07
000622,恒立实业,4.77,0.00,60.52,5.04
603208,江山欧派,43.18,0.51,60.47,7.73
600327,大东方,7.58,0.13,60.12,3.24
601789,宁波建工,4.64,-0.22,59.19,2.19
600370,三房巷,3.22,-0.92,58.29,4.85
601677,明泰铝业,13.05,-0.23,57.79,1.55
200541,粤照明B,6.16,0.00,57.31,29.43
000810,创维数字,7.17,-0.69,57.19,2.16
600826,兰生股份,13.42,-0.37,56.80,2.76
603186,华正新材,27.65,8.52,54.97,0.48
300526,中潜股份,18.78,-0.74,54.64,2.23
600599,熊猫金控,21.01,1.11,54.39,0.97
002253,川大智胜,20.75,-0.38,54.14,1.50
603819,神力股份,17.03,1.19,53.91,2.89
603887,城地股份,25.97,1.09,52.60,4.89
002295,精艺股份,12.02,1.01,52.45,4.19
600615,丰华股份,13.51,0.97,51.79,1.54
300578,会畅通讯,35.26,-0.34,51.79,6.85
300587,天铁股份,22.88,0.18,51.05,2.91
603063,禾望电气,17.87,0.45,50.87,2.09
600055,万东医疗,16.75,0.42,49.14,0.39
600982,宁波热电,4.41,0.00,49.09,3.57
600302,标准股份,6.15,0.00,49.06,4.29
600650,锦江投资,15.46,0.85,48.87,0.88
200053,深基地B,24.40,0.16,47.28,12.40
002207,*ST准油,8.89,1.48,47.06,1.21
600628,新世界,10.38,0.19,46.38,1.57
600496,精工钢构,4.37,0.69,46.09,0.68
603966,法兰泰克,16.72,-0.36,45.78,2.22
603585,苏利股份,32.11,0.44,45.61,3.37
601188,龙江交通,4.23,0.71,45.45,3.60
600057,象屿股份,8.13,0.25,45.30,0.53
603101,汇嘉时代,13.48,-0.44,45.04,4.14
300001,特锐德,13.86,0.29,44.51,1.48
603655,朗博科技,14.98,9.99,44.08,100.00
300191,潜能恒信,25.05,1.13,43.74,0.39
300586,美联新材,25.49,-0.47,43.74,4.24
300343,联创互联,12.85,-0.31,43.50,1.49
600234,ST山水,13.78,0.51,43.41,13.51
600479,千金药业,14.00,0.36,43.38,1.41
600241,时代万恒,10.29,0.39,43.30,6.14
002171,楚江新材,7.22,0.42,43.21,0.75
600593,大连圣亚,28.10,-0.53,43.05,0.94
002546,新联电子,5.16,-0.19,42.17,3.11
300214,日科化学,5.14,-0.19,42.10,1.61
600769,祥龙电业,6.01,0.00,41.94,3.87
002699,美盛文化,17.55,-0.85,41.71,1.34
300472,新元科技,27.21,-2.79,41.50,2.08
603228,景旺电子,51.72,1.55,41.46,0.45
002431,棕榈股份,8.88,-0.22,41.37,0.32
002478,常宝股份,5.39,-0.19,41.09,3.22
600163,中闽能源,4.30,0.23,41.03,2.82
002875,安奈儿,26.89,0.41,40.80,3.20
000550,江铃汽车,16.87,1.38,40.12,0.84
000045,深纺织A,10.03,-1.18,39.95,1.21
600238,海南椰岛,8.53,1.19,39.73,1.57
603100,川仪股份,10.11,-0.49,39.19,2.44
000949,新乡化纤,4.62,1.99,38.86,0.98
603998,方盛制药,11.66,0.95,38.42,2.76
002897,意华股份,38.02,1.39,38.36,0.64
600719,大连热电,6.32,-0.16,38.35,4.14
600215,长春经开,10.87,0.28,38.34,1.13
002719,麦趣尔,28.22,1.11,38.00,2.25
000972,*ST中基,4.29,-0.23,37.84,2.25
200413,东旭B,5.67,-0.87,36.47,17.68
600714,金瑞矿业,9.37,1.30,35.64,1.11
603586,金麒麟,24.90,1.55,35.17,1.03
600503,华丽家族,6.84,0.00,34.76,0.17
603800,道森股份,16.49,-0.36,34.72,2.06
002324,普利特,23.56,-0.08,34.26,2.74
600638,新黄浦,15.74,0.51,33.76,0.86
600218,全柴动力,7.21,-0.55,33.71,2.55
603738,泰晶科技,24.55,0.20,33.20,4.70
600232,金鹰股份,7.79,-0.26,33.17,3.38
002644,佛慈制药,9.79,-0.51,32.50,2.81
000635,英力特,16.81,-0.53,32.27,0.23
002626,金达威,20.30,1.15,31.87,0.19
600854,春兰股份,5.60,-0.71,31.16,1.43
300432,富临精工,18.37,1.89,30.26,0.62
603919,金徽酒,18.57,0.27,30.25,1.15
603721,中广天择,27.26,1.34,29.88,1.50
002702,海欣食品,5.29,-1.31,29.80,1.29
002472,双环传动,9.82,-0.30,29.63,1.05
000965,天保基建,6.08,0.66,29.14,0.32
300047,天源迪科,11.17,-0.98,28.71,0.80
002347,泰尔股份,6.33,-2.01,28.20,1.03
603990,麦迪科技,38.83,4.61,28.08,1.13
603085,天成自控,25.32,-1.44,27.90,2.95
600272,开开实业,10.81,-0.55,27.59,5.96
603161,科华控股,26.53,9.99,27.43,100.00
000797,中国武夷,11.20,1.08,27.38,0.17
000920,南方汇通,9.98,0.00,27.06,1.27
300490,华自科技,14.11,-0.21,26.89,2.17
603608,天创时尚,11.28,-0.35,26.52,1.21
600612,老凤祥,42.67,0.40,26.41,1.05
300447,全信股份,19.07,-0.05,25.99,2.38
300501,海顺新材,35.42,-0.34,25.63,4.30
000890,法尔胜,6.79,-0.44,25.59,2.58
300211,亿通科技,7.16,-0.14,24.92,6.59
002586,围海股份,9.40,3.52,24.78,0.40
600080,金花股份,8.88,1.72,24.50,0.61
300575,中旗股份,39.52,-0.55,24.49,1.46
002767,先锋电子,20.22,-1.27,24.29,1.60
002799,环球印务,21.70,-0.23,23.67,1.24
600191,华资实业,8.56,0.23,23.24,0.14
600355,精伦电子,8.61,-0.69,22.96,0.28
000968,蓝焰控股,16.44,3.33,22.80,0.19
000829,天音控股,9.43,-1.15,22.54,0.61
300293,蓝英装备,11.29,0.18,22.49,3.79
300248,新开普,13.65,-0.73,21.61,1.38
300684,中石科技,22.45,10.00,21.45,72.94
002197,证通电子,12.24,-1.05,21.45,0.61
600824,益民集团,4.94,-0.40,21.35,1.63
002014,永新股份,11.83,-0.76,20.99,1.04
002469,三维工程,6.62,0.15,20.68,1.57
300569,天能重工,23.09,-0.69,20.31,0.71
300338,开元股份,20.33,-3.97,20.30,0.77
002476,宝莫股份,5.84,0.17,20.12,1.30
300243,瑞丰高材,12.16,2.36,19.93,1.13
600892,大晟文化,9.47,0.11,19.75,1.46
000705,浙江震元,8.34,-0.36,19.64,0.97
603396,金辰股份,41.86,0.67,19.47,0.31
002333,罗普斯金,14.02,-0.92,19.26,1.16
601158,重庆水务,6.52,0.00,18.85,0.66
002862,实丰文化,28.56,-0.14,18.83,1.75
002184,海得控制,12.43,-0.56,18.49,1.23
600983,惠而浦,7.61,-0.26,18.40,2.50
603880,南卫股份,25.01,0.32,18.38,0.78
601727,上海电气,6.88,-0.72,18.34,0.20
300306,远方信息,16.30,-0.49,18.28,1.25
002619,艾格拉斯,6.59,3.13,18.22,0.10
000544,中原环保,15.18,1.81,18.12,0.47
600408,安泰集团,3.28,1.23,17.64,0.30
002727,一心堂,20.34,0.20,17.23,0.29
600683,京投发展,6.16,0.00,17.08,0.44
600608,*ST沪科,8.25,0.61,16.99,2.18
002435,长江润发,17.35,0.17,16.91,1.48
300119,瑞普生物,11.99,0.76,16.52,1.84
300470,日机密封,41.45,0.12,16.49,0.70
002406,远东传动,7.34,0.55,16.42,0.71
600481,双良节能,4.18,-0.71,16.42,0.81
002534,杭锅股份,11.34,2.53,16.23,0.23
002832,比音勒芬,59.62,0.05,15.96,3.69
603001,奥康国际,14.76,0.00,15.95,0.96
603908,牧高笛,36.06,0.98,15.30,1.13
600463,空港股份,11.89,-0.25,15.26,0.61
002040,南京港,13.04,-0.31,15.24,0.55
000726,鲁泰A,11.08,0.27,15.16,0.28
000921,海信科龙,14.88,0.00,15.12,0.11
603518,维格娜丝,19.17,-0.83,14.76,3.02
002029,七匹狼,8.49,0.47,14.37,0.39
002535,林州重机,4.80,-0.41,14.37,0.66
600052,浙江广厦,4.09,2.00,14.31,0.27
600639,浦东金桥,17.60,0.51,14.04,0.35
300538,同益股份,36.36,0.36,13.88,2.26
002715,登云股份,27.70,0.00,13.87,2.33
300481,濮阳惠成,22.54,0.40,12.95,0.57
601811,新华文轩,13.31,0.91,12.86,0.53
000880,潍柴重机,9.51,0.11,12.40,0.96
002741,光华科技,15.32,0.59,12.40,1.28
000632,三木集团,6.24,-0.48,12.36,0.75
600561,江西长运,8.40,-0.12,12.31,1.72
002790,瑞尔特,26.82,-0.30,12.23,1.41
600986,科达股份,11.05,0.36,12.05,0.69
900908,氯碱B股,0.808,1.89,11.96,4.53
002331,皖通科技,10.75,0.94,11.77,0.31
000601,韶能股份,7.31,-0.41,11.59,0.52
600444,国机通用,14.93,-0.13,11.46,1.55
600833,第一医药,14.09,-0.70,11.39,1.21
300436,广生堂,31.29,0.68,10.95,0.45
300103,达刚路机,17.91,-0.44,10.72,0.96
002923,润都股份,26.94,10.00,10.34,100.00
600419,天润乳业,46.72,-1.00,10.32,0.58
300664,鹏鹞环保,14.07,10.01,10.20,100.00
603813,原尚股份,29.86,-0.53,10.09,0.18
000159,国际实业,5.46,-0.18,10.06,0.64
600861,北京城乡,9.87,-0.20,10.05,0.80
300195,长荣股份,14.16,0.43,9.85,1.19
002395,双象股份,12.61,-2.63,9.72,0.40
300640,德艺文创,25.55,-0.20,9.70,1.07
000430,张家界,8.71,0.00,9.70,1.41
300643,万通智控,13.22,1.30,9.43,0.44
900932,陆家B股,1.496,0.81,8.93,4.65
600616,金枫酒业,9.62,-1.23,8.68,0.37
900936,鄂资B股,1.148,0.70,8.66,7.64
200152,山航B,15.81,1.41,8.48,0.57
603988,中电电机,49.56,-2.06,8.44,0.34
600523,贵航股份,16.71,-0.36,8.37,0.40
603609,禾丰牧业,9.13,-0.22,8.27,0.34
603817,海峡环保,12.94,0.08,8.23,0.22
603025,大豪科技,30.80,2.09,8.11,0.20
603669,灵康药业,19.23,-1.64,7.98,0.69
002096,南岭民爆,8.39,-0.24,7.94,0.76
001896,豫能控股,5.62,-0.18,7.75,0.36
603028,赛福天,10.54,-0.38,7.22,0.77
002761,多喜爱,35.36,0.08,7.21,0.41
603067,振华股份,13.13,0.15,7.20,0.55
002661,克明面业,14.50,-0.21,6.61,0.37
200429,粤高速B,6.95,0.29,6.58,0.97
200726,鲁泰B,8.63,0.35,6.27,2.37
600744,华银电力,3.92,0.51,6.16,0.44
002731,萃华珠宝,18.27,-0.60,6.12,0.50
600510,黑牡丹,6.99,0.58,6.01,0.26
603035,常熟汽饰,16.31,0.31,5.80,0.19
600661,新南洋,24.78,-0.60,5.70,0.21
600168,武汉控股,8.49,0.24,5.69,0.38
603123,翠微股份,7.73,0.00,5.17,0.67
603660,苏州科达,34.93,0.49,5.10,0.12
300581,晨曦航空,30.57,-0.59,4.67,0.38
601007,金陵饭店,10.96,0.09,4.53,0.37
600262,北方股份,20.26,0.35,4.29,0.28
900942,黄山B股,1.360,0.22,4.28,9.08
600778,友好集团,6.08,0.16,4.25,0.76
603803,瑞斯康达,18.05,-1.04,4.20,0.17
002509,天广中茂,9.15,-0.33,4.14,0.06
900914,锦投B股,1.335,0.38,4.11,23.19
603029,天鹅股份,20.59,-1.62,3.90,0.25
603090,宏盛股份,19.91,-0.55,2.99,0.29
900930,*ST沪普B,0.698,-0.57,2.32,15.23
000962,东方钽业,8.65,1.05,2.13,0.05
900952,锦港B股,0.505,0.20,2.03,9.63
900945,海控B股,0.540,0.37,1.96,12.59
600280,中央商场,8.18,0.12,1.93,0.04
900903,大众B股,0.665,0.61,1.90,5.78
900933,华新B股,1.291,1.57,1.80,0.59
000636,风华高科,13.26,0.84,1.69,0.00
900911,金桥B股,1.411,0.36,1.18,3.26
002691,冀凯股份,24.20,-0.08,0.96,0.34
900916,凤凰B股,0.871,0.23,0.90,3.99
000735,罗牛山,7.86,0.26,0.88,0.01
900927,物贸B股,0.958,0.21,0.83,1.83
603696,安记食品,38.88,0.00,0.78,0.27
300537,广信材料,15.33,-1.73,0.77,0.08
002819,东方中科,25.84,0.51,0.61,0.07
900913,国新B股,0.886,-0.23,0.58,5.00
300626,华瑞股份,28.65,-0.45,0.57,0.25
002795,永和智控,15.73,-1.07,0.41,0.02
900941,东信B股,0.658,-0.30,0.39,1.64
600159,大龙地产,4.10,2.76,0.37,0.01
601177,杭齿前进,8.62,0.00,0.34,0.04
900920,上柴B股,0.765,-0.26,-0.09,-0.73
900901,云赛B股,0.681,-0.58,-0.12,-0.51
900943,开开B股,0.967,1.04,-0.24,-0.83
600896,览海投资,7.17,0.00,-0.54,-0.05
